token_id,fold
a4d-fragment02_110_47,9
a4d-fragment02_110_48,3
a4d-fragment02_110_50,2
a4d-fragment02_110_53,8
a4d-fragment02_110_55,4
a4d-fragment02_110_60,1
a4d-fragment02_110_63,4
a4d-fragment02_110_64,5
a4d-fragment02_110_67,8
a4d-fragment02_110_70,1
a4d-fragment02_110_71,0
a4d-fragment02_111_1,5
a4d-fragment02_111_3,9
a4d-fragment02_111_5,9
a4d-fragment02_111_8,7
a4d-fragment02_111_9,8
a4d-fragment02_111_14,2
a4d-fragment02_111_16,1
a4d-fragment02_111_17,9
a4d-fragment02_112_4,1
a4d-fragment02_112_6,8
a4d-fragment02_112_9,2
a4d-fragment02_113_2,2
a4d-fragment02_113_3,7
a4d-fragment02_113_8,0
a4d-fragment02_113_9,2
a4d-fragment02_113_12,9
a4d-fragment02_113_17,4
a4d-fragment02_113_19,8
a4d-fragment02_113_20,4
a4d-fragment02_113_23,8
a4d-fragment02_114_1,6
a4d-fragment02_114_3,3
a4d-fragment02_114_7,6
a4d-fragment02_114_9,8
a4d-fragment02_114_12,7
a4d-fragment02_114_13,1
a4d-fragment02_114_16,7
a4d-fragment02_114_17,3
a4d-fragment02_114_19,3
a4d-fragment02_114_21,2
a4d-fragment02_114_22,3
a4d-fragment02_114_25,3
a4d-fragment02_114_26,0
a4d-fragment02_114_27,4
a4d-fragment02_114_29,9
a4d-fragment02_114_31,7
a4d-fragment02_114_33,4
a4d-fragment02_115_2,9
a4d-fragment02_115_7,4
a4d-fragment02_115_8,7
a4d-fragment02_115_11,9
a4d-fragment02_115_12,9
a4d-fragment02_115_13,8
a4d-fragment02_115_14,8
a4d-fragment02_115_15,4
a4d-fragment02_115_21,3
a4d-fragment02_115_24,1
a4d-fragment02_115_26,5
a4d-fragment02_115_27,5
a4d-fragment02_115_30,9
a4d-fragment02_115_31,3
a4d-fragment02_115_32,1
a4d-fragment02_115_36,1
a4d-fragment02_116_1,3
a4d-fragment02_116_4,9
a4d-fragment02_116_6,8
a4d-fragment02_116_8,4
a4d-fragment02_116_10,3
a4d-fragment02_116_12,5
a4d-fragment02_116_14,1
a4d-fragment02_116_17,7
a4d-fragment02_116_18,5
a4d-fragment02_116_22,9
a4d-fragment02_116_26,4
a4d-fragment02_116_27,8
a4d-fragment02_116_30,5
a4d-fragment02_116_31,3
a4d-fragment02_116_34,6
a4d-fragment02_116_36,8
a4d-fragment02_117_3,1
a4d-fragment02_117_5,2
a4d-fragment02_117_9,2
a4d-fragment02_117_11,1
a4d-fragment02_117_12,8
a4d-fragment02_117_15,8
a4d-fragment02_118_2,1
a4d-fragment02_118_3,8
a4d-fragment02_118_4,6
a4d-fragment02_118_6,7
a4d-fragment02_118_10,6
a4d-fragment02_118_16,5
a4d-fragment02_118_17,8
a4d-fragment02_118_18,2
a4d-fragment02_118_19,7
a4d-fragment02_118_20,2
a4d-fragment02_118_23,7
a4d-fragment02_118_27,2
a4d-fragment02_119_3,2
a4d-fragment02_119_5,2
a4d-fragment02_119_6,1
a4d-fragment02_120_2,5
a4d-fragment02_120_5,4
a4d-fragment02_120_6,9
a4d-fragment02_120_7,2
a4d-fragment02_120_10,1
a4d-fragment02_120_13,7
a4d-fragment02_120_14,7
a4d-fragment02_120_16,3
a4d-fragment02_121_1,2
a4d-fragment02_121_2,1
a4d-fragment02_121_3,4
a4d-fragment02_121_5,4
a4d-fragment02_121_7,3
a4d-fragment02_121_8,0
a4d-fragment02_121_9,9
a4d-fragment02_121_12,1
a4d-fragment02_121_15,4
a4d-fragment02_121_16,1
a4d-fragment02_121_18,5
a4d-fragment02_122_1,4
a4d-fragment02_122_3,6
a4d-fragment02_122_4,3
a4d-fragment02_122_7,9
a4d-fragment02_122_10,8
a4d-fragment02_122_11,7
a4d-fragment02_122_13,8
a4d-fragment02_122_16,9
a4d-fragment02_122_19,7
a4d-fragment02_122_21,0
a4d-fragment02_122_22,3
a4d-fragment02_122_28,0
a4d-fragment02_122_30,9
a4d-fragment02_122_33,7
a4d-fragment02_122_35,3
a4d-fragment02_122_37,4
a4d-fragment02_122_38,5
a4d-fragment02_123_1,7
a4d-fragment02_123_4,1
a4d-fragment02_123_8,9
a4d-fragment02_123_9,2
a4d-fragment02_123_11,2
a4d-fragment02_123_13,7
a4d-fragment02_123_14,4
a4d-fragment02_123_18,0
a4d-fragment02_123_19,5
a4d-fragment02_123_20,7
a4d-fragment02_124_3,9
a4d-fragment02_124_5,6
a4d-fragment02_124_6,4
a4d-fragment02_124_7,8
a4d-fragment02_124_10,3
a4d-fragment02_124_12,2
a4d-fragment02_124_14,3
a4d-fragment02_124_18,7
a4d-fragment02_124_20,9
a4d-fragment02_124_21,6
a4d-fragment02_124_24,1
a4d-fragment02_124_25,6
a4d-fragment02_124_26,9
a4d-fragment02_124_27,7
a4d-fragment02_124_30,7
a4d-fragment02_124_31,2
a4d-fragment02_124_32,7
a4d-fragment02_124_35,3
a4d-fragment02_124_37,6
a4d-fragment02_124_38,9
a4d-fragment02_124_39,5
ahc-fragment60_1210_1,7
ahc-fragment60_1210_3,8
ahc-fragment60_1210_5,6
ahc-fragment60_1210_6,6
ahc-fragment60_1210_7,9
ahc-fragment60_1210_8,6
ahc-fragment60_1210_10,5
ahc-fragment60_1210_12,4
ahc-fragment60_1210_14,1
ahc-fragment60_1210_15,8
ahc-fragment60_1210_16,4
ahc-fragment60_1210_19,3
ahc-fragment60_1210_20,2
ahc-fragment60_1211_2,7
ahc-fragment60_1211_3,2
ahc-fragment60_1212_3,7
ahc-fragment60_1212_4,9
ahc-fragment60_1212_5,1
ahc-fragment60_1212_8,0
ahc-fragment60_1212_10,5
ahc-fragment60_1212_11,3
ahc-fragment60_1212_14,7
ahc-fragment60_1212_16,8
ahc-fragment60_1212_19,0
ahc-fragment60_1212_22,0
ahc-fragment60_1212_28,7
ahc-fragment60_1212_30,7
ahc-fragment60_1212_32,3
ahc-fragment60_1213_2,2
ahc-fragment60_1213_4,3
ahc-fragment60_1213_7,0
ahc-fragment60_1213_10,3
ahc-fragment60_1213_12,5
ahc-fragment60_1213_13,3
ahc-fragment60_1213_15,8
ahc-fragment60_1213_18,2
ahc-fragment60_1213_20,3
ahc-fragment60_1214_2,4
ahc-fragment60_1214_4,4
ahc-fragment60_1214_5,6
ahc-fragment60_1214_7,8
ahc-fragment60_1214_8,9
ahc-fragment60_1214_10,0
ahc-fragment60_1214_12,3
ahc-fragment60_1214_14,9
ahc-fragment60_1214_16,4
ahc-fragment60_1214_19,9
ahc-fragment60_1214_20,2
ahc-fragment60_1214_22,9
ahc-fragment60_1214_23,6
ahc-fragment60_1214_28,3
ahc-fragment60_1214_31,3
ahc-fragment60_1214_32,3
ahc-fragment60_1214_33,6
ahc-fragment60_1215_5,9
ahc-fragment60_1215_6,1
ahc-fragment60_1215_7,5
ahc-fragment60_1215_10,2
ahc-fragment60_1215_11,6
ahc-fragment60_1215_13,4
ahc-fragment60_1215_15,3
ahc-fragment60_1215_18,4
ahc-fragment60_1215_22,3
ahc-fragment60_1215_26,8
ahc-fragment60_1215_28,1
ahc-fragment60_1216_1,6
ahc-fragment60_1216_3,2
ahc-fragment60_1216_5,3
ahc-fragment60_1216_8,1
ahc-fragment60_1216_12,8
ahc-fragment60_1216_13,4
ahc-fragment60_1216_14,9
ahc-fragment60_1216_17,6
ahc-fragment60_1216_18,9
ahc-fragment60_1216_22,0
ahc-fragment60_1216_24,0
ahc-fragment60_1216_27,8
ahc-fragment60_1216_28,0
ahc-fragment60_1216_31,5
ahc-fragment60_1216_32,7
ahc-fragment60_1216_35,7
ahc-fragment60_1216_36,7
ahc-fragment60_1216_37,6
ahc-fragment60_1217_4,8
ahc-fragment60_1217_5,1
ahc-fragment60_1217_8,9
ahc-fragment60_1217_11,8
ahc-fragment60_1217_14,7
ahc-fragment60_1217_15,6
ahc-fragment60_1217_17,1
ahc-fragment60_1217_18,1
ahc-fragment60_1217_23,5
ahc-fragment60_1217_24,7
ahc-fragment60_1217_27,2
ahc-fragment60_1217_30,8
ahc-fragment60_1217_31,5
ahc-fragment60_1217_32,2
ahc-fragment60_1217_34,1
ahc-fragment60_1217_36,4
ahc-fragment60_1217_37,5
ahc-fragment60_1217_38,2
ahc-fragment60_1218_2,2
ahc-fragment60_1218_4,3
ahc-fragment60_1218_6,8
ahc-fragment60_1218_8,0
ahc-fragment60_1218_10,9
ahc-fragment60_1218_12,2
ahc-fragment60_1218_15,8
ahc-fragment60_1218_19,7
ahc-fragment60_1218_21,3
ahc-fragment60_1218_22,1
ahc-fragment60_1218_23,6
ahc-fragment60_1218_25,5
ahc-fragment60_1218_26,6
ahc-fragment60_1218_29,0
ahc-fragment60_1218_30,6
ahc-fragment60_1218_33,7
ahc-fragment60_1218_34,4
ahc-fragment60_1218_35,2
ahc-fragment60_1218_38,9
ahc-fragment60_1219_1,1
ahc-fragment60_1219_2,8
ahc-fragment60_1219_4,0
ahc-fragment60_1219_8,6
ahc-fragment60_1219_9,1
ahc-fragment60_1219_10,6
ahc-fragment60_1219_11,3
ahc-fragment60_1219_14,4
ahc-fragment60_1219_17,8
ahc-fragment60_1220_4,8
ahc-fragment60_1220_7,8
ahc-fragment60_1220_10,4
ahc-fragment60_1220_12,2
ahc-fragment60_1220_14,3
ahc-fragment60_1220_15,7
ahc-fragment60_1220_17,2
ahc-fragment60_1220_20,3
ahc-fragment60_1220_21,1
ahc-fragment60_1220_22,9
ahc-fragment60_1220_24,4
ahc-fragment60_1220_25,4
ahc-fragment60_1220_26,7
ahc-fragment60_1220_30,4
ahc-fragment60_1220_33,1
ahc-fragment60_1220_35,0
ahc-fragment60_1220_38,5
ahc-fragment60_1220_40,6
ahc-fragment60_1221_1,4
ahc-fragment60_1221_4,8
ahc-fragment60_1222_2,9
ahc-fragment60_1222_3,4
ahc-fragment60_1222_6,4
ahc-fragment60_1222_8,0
ahc-fragment60_1222_11,0
ahc-fragment60_1222_12,3
ahc-fragment60_1222_15,6
ahc-fragment60_1222_20,8
ahc-fragment60_1222_23,7
ahc-fragment60_1222_25,0
ahc-fragment60_1222_28,1
ahc-fragment60_1222_29,8
ahc-fragment60_1222_31,1
ahc-fragment60_1222_34,3
ahc-fragment60_1222_37,8
ahc-fragment60_1222_39,3
ahc-fragment60_1222_40,0
ahc-fragment60_1222_42,2
ahc-fragment60_1222_44,3
ahc-fragment60_1222_46,2
ahc-fragment60_1222_47,6
ahc-fragment60_1222_51,4
ahc-fragment60_1222_54,9
ahc-fragment60_1222_56,0
ahc-fragment60_1222_57,3
ahc-fragment60_1222_59,3
ahc-fragment60_1222_60,5
ahc-fragment60_1222_62,8
ahc-fragment60_1222_64,0
ahc-fragment60_1222_65,8
ahc-fragment60_1222_68,8
ahc-fragment60_1222_69,2
ahc-fragment60_1222_70,5
ahc-fragment60_1223_2,3
ahc-fragment60_1223_4,0
ahc-fragment60_1223_7,9
ahc-fragment60_1223_13,7
ahc-fragment60_1223_14,0
ahc-fragment60_1223_16,3
ahc-fragment60_1223_19,5
ahc-fragment60_1223_20,6
ahc-fragment60_1224_4,3
ahc-fragment60_1224_7,9
ahc-fragment60_1224_8,2
ahc-fragment60_1225_2,0
ahc-fragment60_1225_3,8
ahc-fragment60_1225_5,8
ahc-fragment60_1225_7,1
ahc-fragment60_1225_8,1
ahc-fragment60_1225_11,3
ahc-fragment60_1225_15,9
ahc-fragment60_1225_16,3
ahc-fragment60_1225_17,2
ahc-fragment60_1225_20,8
ahc-fragment60_1225_22,0
ahc-fragment60_1225_23,8
ahc-fragment60_1225_26,0
ahc-fragment60_1225_27,5
ahc-fragment60_1226_1,3
ahc-fragment60_1226_5,7
ahc-fragment60_1226_8,7
ahc-fragment60_1226_12,5
ahc-fragment60_1226_15,1
ahc-fragment60_1226_17,0
ahc-fragment60_1226_19,0
ahc-fragment60_1226_20,2
ahc-fragment60_1226_24,3
ahc-fragment60_1226_26,4
ahc-fragment60_1226_27,6
ahc-fragment60_1226_30,0
ahc-fragment60_1226_32,9
ahc-fragment60_1226_33,5
ahc-fragment60_1227_2,4
ahc-fragment60_1227_4,7
ahc-fragment60_1227_5,7
ahc-fragment60_1227_6,2
ahc-fragment60_1227_8,7
ahc-fragment60_1227_9,1
ahc-fragment60_1227_11,1
ahc-fragment60_1227_14,9
ahc-fragment60_1227_15,2
ahc-fragment60_1227_19,0
ahc-fragment60_1227_23,5
ahc-fragment60_1227_24,9
ahc-fragment60_1227_26,6
ahc-fragment60_1227_27,3
ahc-fragment60_1228_2,4
ahc-fragment60_1228_3,4
ahc-fragment60_1228_6,6
ahc-fragment60_1228_7,5
ahc-fragment60_1228_12,5
ahc-fragment60_1228_13,9
ahc-fragment60_1228_19,1
ahc-fragment60_1228_21,3
ahc-fragment60_1228_24,1
ahc-fragment60_1229_1,0
ahc-fragment60_1229_7,3
ahc-fragment60_1229_8,3
ahc-fragment60_1229_10,1
ahc-fragment60_1229_12,3
ahc-fragment60_1229_16,3
ahc-fragment60_1229_19,9
ahc-fragment60_1229_21,9
ahc-fragment60_1229_22,8
ahc-fragment60_1229_24,5
ahc-fragment60_1229_25,3
ahc-fragment60_1229_26,8
ahc-fragment60_1229_28,6
ahc-fragment60_1229_29,4
ahc-fragment60_1229_32,9
ahc-fragment60_1229_33,0
ahc-fragment60_1229_36,9
ahc-fragment60_1229_37,1
ahc-fragment60_1229_40,1
ahc-fragment60_1229_43,7
ahc-fragment60_1230_2,7
ahc-fragment60_1230_3,8
ahc-fragment60_1230_4,2
ahc-fragment60_1230_5,9
ahc-fragment60_1230_8,6
ahc-fragment60_1230_9,2
ahc-fragment60_1230_11,2
ahc-fragment60_1230_12,5
ahc-fragment60_1230_13,6
ahc-fragment60_1231_2,6
ahc-fragment60_1231_5,3
ahc-fragment60_1231_7,5
ahc-fragment60_1231_8,0
ahc-fragment60_1231_9,6
ahc-fragment60_1231_10,2
ahc-fragment60_1231_13,7
ahc-fragment60_1231_14,6
ahc-fragment60_1231_16,6
ahc-fragment60_1231_17,6
ahc-fragment60_1231_21,5
ahc-fragment60_1231_23,6
ahc-fragment60_1231_24,9
ahc-fragment60_1231_26,5
ahc-fragment60_1231_28,4
ahc-fragment60_1231_30,4
ahc-fragment60_1231_33,3
ahc-fragment60_1231_34,5
ahc-fragment60_1231_37,5
ahc-fragment60_1231_38,1
ahc-fragment60_1232_1,0
ahc-fragment60_1232_2,2
ahc-fragment60_1232_3,8
ahc-fragment60_1232_8,9
ahc-fragment60_1232_9,3
ahc-fragment60_1233_4,6
ahc-fragment60_1233_5,4
ahc-fragment60_1233_8,4
ahc-fragment60_1233_9,8
ahc-fragment60_1233_11,6
ahc-fragment60_1233_15,3
ahc-fragment60_1233_22,2
ahc-fragment60_1233_25,4
ahc-fragment60_1233_26,8
ahc-fragment60_1234_4,5
ahc-fragment60_1234_5,8
ahc-fragment60_1234_6,9
ahc-fragment60_1234_8,7
ahc-fragment60_1234_10,7
ahc-fragment60_1235_1,5
ahc-fragment60_1235_2,9
ahc-fragment60_1235_7,3
ahc-fragment60_1235_10,1
ahc-fragment60_1235_11,9
ahc-fragment60_1235_12,6
ahc-fragment60_1236_2,7
ahc-fragment60_1236_3,0
ahc-fragment60_1236_5,1
ahc-fragment60_1236_7,5
ahc-fragment60_1236_9,6
ahc-fragment60_1236_11,1
ahc-fragment60_1236_12,3
ahc-fragment60_1236_15,0
ahc-fragment60_1236_20,2
ahc-fragment60_1236_21,9
ahc-fragment60_1236_24,9
ahc-fragment60_1236_26,4
ahc-fragment60_1236_27,5
ahc-fragment60_1236_28,8
ahc-fragment60_1236_30,9
ahc-fragment60_1236_31,8
ahc-fragment60_1236_32,8
ahc-fragment60_1236_34,8
ahc-fragment60_1236_35,0
ahc-fragment60_1236_37,9
ahc-fragment60_1236_39,2
ahc-fragment60_1236_41,3
ahc-fragment60_1236_44,0
ahc-fragment60_1237_2,5
ahc-fragment60_1237_5,3
ahc-fragment60_1237_6,0
ahc-fragment60_1237_9,5
ahc-fragment60_1237_11,6
ahc-fragment60_1237_12,6
ahc-fragment60_1237_15,3
ahc-fragment60_1237_16,6
ahc-fragment60_1237_21,5
ahc-fragment60_1237_24,6
ahc-fragment60_1237_25,0
ahc-fragment60_1237_28,3
ahc-fragment60_1237_29,9
ahc-fragment60_1237_32,8
ahc-fragment60_1237_34,5
ahc-fragment60_1237_36,1
ahc-fragment60_1238_1,7
ahc-fragment60_1238_2,5
ahc-fragment60_1238_3,8
ahc-fragment60_1238_7,1
ahc-fragment60_1238_9,1
ahc-fragment60_1238_10,4
ahc-fragment60_1238_13,8
ahc-fragment60_1238_14,2
ahc-fragment60_1238_16,5
ahc-fragment60_1238_17,5
ahc-fragment60_1238_20,4
ahc-fragment60_1238_21,4
ahc-fragment60_1238_24,5
ahc-fragment60_1238_26,4
ahc-fragment60_1238_29,1
ahc-fragment60_1238_32,5
ahc-fragment60_1238_33,1
ahc-fragment60_1238_36,2
ahc-fragment60_1238_38,6
ahc-fragment60_1238_41,9
ahc-fragment60_1239_1,1
ahc-fragment60_1239_4,2
ahc-fragment60_1239_5,4
ahc-fragment60_1239_7,3
ahc-fragment60_1239_8,2
ahc-fragment60_1239_11,5
ahc-fragment60_1239_12,0
ahc-fragment60_1239_15,9
ahc-fragment60_1239_17,8
ahc-fragment60_1239_19,3
ahc-fragment60_1239_23,8
ahc-fragment60_1239_24,1
ahc-fragment60_1239_25,2
ahc-fragment60_1239_28,0
ahc-fragment60_1239_29,8
ahc-fragment60_1239_32,3
ahc-fragment60_1239_34,2
ahc-fragment60_1239_35,5
ahc-fragment60_1239_38,1
ahc-fragment60_1240_2,2
ahc-fragment60_1240_3,0
ahc-fragment60_1240_4,5
ahc-fragment60_1240_6,4
ahc-fragment60_1240_9,6
ahc-fragment60_1240_10,4
ahc-fragment60_1240_12,1
ahc-fragment60_1240_13,5
ahc-fragment60_1240_14,0
ahc-fragment60_1240_18,9
ahc-fragment60_1240_19,0
ahc-fragment60_1240_20,7
ahc-fragment60_1240_21,8
ahc-fragment60_1240_24,4
ahc-fragment60_1240_26,9
ahc-fragment60_1240_27,1
ahc-fragment60_1240_29,1
ahc-fragment60_1240_32,4
ahc-fragment60_1240_33,0
ahc-fragment60_1240_36,2
ahc-fragment60_1240_39,0
ahc-fragment60_1240_41,2
ahc-fragment60_1240_42,1
ahc-fragment60_1240_43,4
ahc-fragment60_1240_47,9
ahc-fragment60_1240_48,3
ahc-fragment60_1240_49,1
ahc-fragment60_1240_52,3
ahc-fragment60_1240_53,8
ahc-fragment60_1240_56,6
ahc-fragment60_1240_59,8
ahc-fragment60_1241_2,3
ahc-fragment60_1241_3,3
ahc-fragment60_1241_7,4
ahc-fragment60_1241_10,3
ahc-fragment60_1241_13,5
ahc-fragment60_1241_16,3
ahc-fragment60_1241_17,4
ahc-fragment60_1241_18,6
ahc-fragment60_1241_21,2
ahc-fragment60_1241_22,7
ahc-fragment60_1242_1,2
ahc-fragment60_1242_2,8
ahc-fragment60_1242_5,5
ahc-fragment60_1242_7,1
ahc-fragment60_1242_8,7
ahc-fragment60_1242_10,0
ahc-fragment60_1242_12,1
ahc-fragment60_1242_15,5
ahc-fragment60_1242_16,8
ahc-fragment60_1242_19,2
ahc-fragment60_1242_20,0
ahc-fragment60_1242_22,3
ahc-fragment60_1242_26,2
ahc-fragment60_1242_27,3
ahc-fragment60_1242_30,8
ahc-fragment60_1242_33,3
ahc-fragment60_1243_2,7
ahc-fragment60_1243_3,9
ahc-fragment60_1243_5,3
ahc-fragment60_1243_6,7
ahc-fragment60_1243_7,9
ahc-fragment60_1243_9,5
ahc-fragment60_1243_11,9
ahc-fragment60_1243_14,6
ahc-fragment60_1243_17,8
ahc-fragment60_1243_18,3
ahc-fragment60_1243_21,6
ahc-fragment60_1243_24,1
ahc-fragment60_1243_26,1
ahc-fragment60_1243_27,0
ahc-fragment60_1243_31,1
ahc-fragment60_1244_2,8
ahc-fragment60_1244_5,1
ahc-fragment60_1244_6,4
ahc-fragment60_1244_7,0
ahc-fragment60_1244_8,5
ahc-fragment60_1244_12,7
ahc-fragment60_1244_13,5
ahc-fragment60_1244_16,4
ahc-fragment60_1244_17,8
ahc-fragment60_1245_3,2
ahc-fragment60_1245_4,8
ahc-fragment60_1245_6,4
ahc-fragment60_1245_7,6
ahc-fragment60_1245_10,3
ahc-fragment60_1245_12,0
ahc-fragment60_1245_13,9
ahc-fragment60_1245_14,0
ahc-fragment60_1245_15,7
ahc-fragment60_1245_16,2
ahc-fragment60_1245_20,7
ahc-fragment60_1245_21,9
ahc-fragment60_1245_23,8
ahc-fragment60_1245_24,3
ahc-fragment60_1245_27,1
ahc-fragment60_1245_28,8
ahc-fragment60_1245_29,4
ahc-fragment60_1245_31,3
ahc-fragment60_1245_33,6
ahc-fragment60_1245_34,0
ahc-fragment60_1245_35,6
ahc-fragment60_1246_2,3
ahc-fragment60_1246_5,9
ahc-fragment60_1246_7,1
ahc-fragment60_1246_9,6
ahc-fragment60_1246_10,9
ahc-fragment60_1246_12,1
ahc-fragment60_1246_13,5
ahc-fragment60_1246_15,9
ahc-fragment60_1246_16,1
ahc-fragment60_1246_18,2
ahc-fragment60_1246_20,7
ahc-fragment60_1246_21,9
ahc-fragment60_1246_23,0
ahc-fragment60_1246_24,9
ahc-fragment60_1246_26,2
ahc-fragment60_1246_29,2
ahc-fragment60_1246_30,4
ahc-fragment60_1246_31,8
ahc-fragment60_1246_33,0
ahc-fragment60_1246_34,2
ahc-fragment60_1246_37,9
ahc-fragment60_1246_40,5
ahc-fragment60_1247_2,8
ahc-fragment60_1247_3,0
ahc-fragment60_1247_5,6
ahc-fragment60_1247_6,6
ahc-fragment60_1247_7,2
ahc-fragment60_1247_10,7
ahc-fragment60_1247_13,5
ahc-fragment60_1247_14,4
ahc-fragment60_1247_16,9
ahc-fragment60_1247_17,1
ahc-fragment60_1247_19,3
ahc-fragment60_1247_21,7
ahc-fragment60_1247_22,2
ahc-fragment60_1247_24,2
ahc-fragment60_1247_25,3
ahc-fragment60_1247_29,2
ahc-fragment60_1248_4,9
ahc-fragment60_1248_8,9
ahc-fragment60_1248_11,2
ahc-fragment60_1248_12,3
ahc-fragment60_1248_14,5
ahc-fragment60_1248_15,3
ahc-fragment60_1248_16,0
ahc-fragment60_1248_19,4
ahc-fragment60_1248_20,7
ahc-fragment60_1248_21,5
ahc-fragment60_1248_23,1
ahc-fragment60_1248_24,7
ahc-fragment60_1248_26,0
ahc-fragment60_1248_27,9
ahc-fragment60_1248_29,1
ahc-fragment60_1248_30,5
ahc-fragment60_1248_31,0
ahc-fragment60_1249_1,1
ahc-fragment60_1249_3,6
ahc-fragment60_1249_4,5
ahc-fragment60_1249_7,8
ahc-fragment60_1249_9,0
ahc-fragment60_1249_11,4
ahc-fragment60_1249_14,4
ahc-fragment60_1249_17,0
ahc-fragment60_1249_18,5
ahc-fragment60_1249_20,9
ahc-fragment60_1249_21,5
ahc-fragment60_1250_3,7
ahc-fragment60_1250_5,0
ahc-fragment60_1250_7,1
ahc-fragment60_1250_8,7
ahc-fragment60_1250_10,5
ahc-fragment60_1250_11,6
ahc-fragment60_1250_15,9
ahc-fragment60_1250_17,0
ahc-fragment60_1250_19,5
ahc-fragment60_1251_4,3
ahc-fragment60_1251_6,9
ahc-fragment60_1251_7,5
ahc-fragment60_1251_9,6
ahc-fragment60_1251_17,2
ahc-fragment60_1251_18,6
a1h-fragment05_69_1,4
a1h-fragment05_69_3,3
a1h-fragment05_69_4,7
a1h-fragment05_70_2,5
a1h-fragment05_70_3,8
a1h-fragment05_71_1,0
a1h-fragment05_71_2,5
a1h-fragment05_71_5,5
a1h-fragment05_71_7,1
a1h-fragment05_71_9,1
a1h-fragment05_71_11,4
a1h-fragment05_71_13,5
a1h-fragment05_71_14,4
a1h-fragment05_71_17,7
a1h-fragment05_71_18,8
a1h-fragment05_71_20,3
a1h-fragment05_71_22,5
a1h-fragment05_71_23,7
a1h-fragment05_72_1,2
a1h-fragment05_72_3,1
a1h-fragment05_72_5,4
a1h-fragment05_72_6,3
a1h-fragment05_72_10,9
a1h-fragment05_72_12,1
a1h-fragment05_72_16,6
a1h-fragment05_72_17,6
a1h-fragment05_72_19,4
a1h-fragment05_73_2,3
a1h-fragment05_73_3,7
a1h-fragment05_73_4,1
a1h-fragment05_73_6,2
a1h-fragment05_73_8,5
a1h-fragment05_73_9,2
a1h-fragment05_73_11,2
a1h-fragment05_73_12,4
a1h-fragment05_73_16,4
a1h-fragment05_73_19,6
a1h-fragment05_73_22,1
a1h-fragment05_73_24,7
a1h-fragment05_73_25,0
a1h-fragment05_73_28,0
a1h-fragment05_73_30,4
a1h-fragment05_73_31,1
a1h-fragment05_74_2,4
a1h-fragment05_74_3,9
a1h-fragment05_74_5,7
a1h-fragment05_74_8,7
a1h-fragment05_74_11,8
a1h-fragment05_74_14,7
a1h-fragment05_74_18,7
a1h-fragment05_74_20,3
a1h-fragment05_74_22,2
a1h-fragment05_75_2,0
a1h-fragment05_75_3,1
a1h-fragment05_75_4,1
a1h-fragment05_75_5,7
a1h-fragment05_75_7,0
a1h-fragment05_75_9,0
a1h-fragment05_75_10,6
a1h-fragment05_75_15,4
a1h-fragment05_75_18,6
a1h-fragment05_75_21,6
a1h-fragment05_75_23,3
a1h-fragment05_75_27,7
a1h-fragment05_75_29,5
a1h-fragment05_75_31,7
a1h-fragment05_76_3,9
a1h-fragment05_76_4,7
a1h-fragment05_76_8,2
a1h-fragment05_76_10,5
a1h-fragment05_76_13,1
a1h-fragment05_76_14,3
a1h-fragment05_77_1,6
a1h-fragment05_77_2,3
a1h-fragment05_77_3,9
a1h-fragment05_77_4,0
a1h-fragment05_77_6,9
a1h-fragment05_77_7,4
a1h-fragment05_77_9,0
a1h-fragment05_77_16,6
a1h-fragment05_77_18,2
a1h-fragment05_77_25,7
a1h-fragment05_77_27,1
a1h-fragment05_77_28,7
a1h-fragment05_77_30,1
a1h-fragment05_77_31,0
a1h-fragment05_77_34,6
a1h-fragment05_77_36,6
a1h-fragment05_77_37,2
a1h-fragment05_77_40,9
a1h-fragment05_77_41,1
a1h-fragment05_77_43,3
a1h-fragment05_77_44,2
a1h-fragment05_78_2,8
a1h-fragment05_78_3,3
a1h-fragment05_78_4,5
a1h-fragment05_78_6,5
a1h-fragment05_78_8,3
a1h-fragment05_78_9,4
a1h-fragment05_78_10,0
a1h-fragment05_78_13,3
a1h-fragment05_78_16,7
a1h-fragment05_78_18,1
a1h-fragment05_78_21,3
a1h-fragment05_78_26,0
a1h-fragment05_78_28,0
a1h-fragment05_78_33,7
a1h-fragment05_78_34,4
a1h-fragment05_79_2,4
a1h-fragment05_79_7,1
a1h-fragment05_79_10,4
a1h-fragment05_79_12,8
a1h-fragment05_79_14,8
a1h-fragment05_79_15,8
a1h-fragment05_79_17,7
a1h-fragment05_79_19,9
a1h-fragment05_79_21,7
a1h-fragment05_79_23,7
a1h-fragment05_79_24,8
a1h-fragment05_79_26,4
a1h-fragment05_79_29,3
a1h-fragment05_79_31,3
a1h-fragment05_80_3,3
a1h-fragment05_80_4,6
a1h-fragment05_80_6,4
a1h-fragment05_80_8,8
a1h-fragment05_80_9,8
a1h-fragment05_80_11,3
a1h-fragment05_80_14,3
a1h-fragment05_80_16,3
a1h-fragment05_80_17,7
a1h-fragment05_80_21,1
a1h-fragment05_81_2,5
a1h-fragment05_81_5,0
a1h-fragment05_81_7,4
a1h-fragment05_81_11,9
a1h-fragment05_81_12,1
a1h-fragment05_81_14,0
a1h-fragment05_81_16,1
a1h-fragment05_81_17,0
a1h-fragment05_81_20,2
a1h-fragment05_81_22,6
a1h-fragment05_81_23,7
a1h-fragment05_81_26,8
a1h-fragment05_81_27,3
a1h-fragment05_81_32,2
a1h-fragment05_81_33,5
